127.0.0.1 - - [10/Apr/2015:18:38:17 +0300] "GET /assets/plugins/codemirror/cm/lib/codemirror.css HTTP/1.1" 200 2891
127.0.0.1 - - [10/Apr/2015:18:38:17 +0300] "GET /assets/plugins/codemirror/cm/addon-compressed.js HTTP/1.1" 200 4158
127.0.0.1 - - [10/Apr/2015:18:38:17 +0300] "GET /assets/plugins/codemirror/cm/mode/htmlmixed-compressed.js HTTP/1.1" 200 11297
127.0.0.1 - - [10/Apr/2015:18:38:17 +0300] "GET /assets/plugins/codemirror/cm/search-compressed.js HTTP/1.1" 200 2804
127.0.0.1 - - [10/Apr/2015:18:38:17 +0300] "GET /assets/plugins/codemirror/cm/lib/codemirror-compressed.js HTTP/1.1" 200 34641
127.0.0.1 - - [10/Apr/2015:18:38:17 +0300] "GET /assets/plugins/codemirror/cm/emmet-compressed.js HTTP/1.1" 200 49995
127.0.0.1 - - [10/Apr/2015:18:38:46 +0300] "POST /manager/index.php HTTP/1.1" 302 563
127.0.0.1 - - [10/Apr/2015:18:38:46 +0300] "GET /manager/index.php?a=76&r=2 HTTP/1.1" 200 7704
127.0.0.1 - - [10/Apr/2015:18:38:46 +0300] "POST /manager/index.php HTTP/1.1" 200 539
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /new-report?report=2 HTTP/1.1" 200 1840
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/site/bootstrap3/css/bootstrap-theme.min.css HTTP/1.1" 200 2091
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/templates/alantur/css/jquery-ui-1.9.2.custom.min.css HTTP/1.1" 200 5744
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/templates/alantur/css/jquery.fancybox-1.3.4.css HTTP/1.1" 200 2398
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/templates/alantur/css/chosen.css HTTP/1.1" 200 2587
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/site/bootstrap3/css/bootstrap.min.css HTTP/1.1" 200 17561
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/templates/alantur/css/jquery.jscrollpane.css HTTP/1.1" 200 1008
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/site/bootstrap3/js/bootstrap.min.js HTTP/1.1" 200 7970
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/jquery.bxslider.min.js HTTP/1.1" 200 5480
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/jquery.placeholder.min.js HTTP/1.1" 200 1110
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/jquery.min.js HTTP/1.1" 200 33783
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/chosen.jquery.min.js HTTP/1.1" 200 6654
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/jquery.mousewheel.js HTTP/1.1" 200 2705
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/jquery.jcarousel.min.js HTTP/1.1" 200 4929
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/jquery.raty.min.js HTTP/1.1" 200 2952
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 200 5953
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/jquery.validate.min.js HTTP/1.1" 200 6877
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/jquery.cookie.js HTTP/1.1" 200 1715
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/main.js HTTP/1.1" 200 3580
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/jquery-1.8.3.min.js HTTP/1.1" 200 33786
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/js/jquery-ui-1.9.2.custom.min.js HTTP/1.1" 200 62875
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/templates/alantur/images/fancybox/fancybox.png HTTP/1.1" 404 544
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/templates/alantur/images/fancybox/fancybox-x.png HTTP/1.1" 404 546
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/templates/alantur/images/fancy_close.png HTTP/1.1" 404 538
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/templates/alantur/images/fancybox/fancybox-y.png HTTP/1.1" 404 546
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/templates/alantur/images/fancybox/blank.gif HTTP/1.1" 404 541
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/templates/alantur/images/fancy_nav_left.png HTTP/1.1" 404 541
127.0.0.1 - - [10/Apr/2015:18:38:48 +0300] "GET /assets/templates/alantur/images/fancy_nav_right.png HTTP/1.1" 404 542
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /new-report?report=2 HTTP/1.1" 200 1851
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/site/bootstrap3/css/bootstrap-theme.min.css HTTP/1.1" 200 2090
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/templates/alantur/css/jquery.jscrollpane.css HTTP/1.1" 200 1007
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/templates/alantur/css/jquery-ui-1.9.2.custom.min.css HTTP/1.1" 200 5743
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/templates/alantur/css/chosen.css HTTP/1.1" 200 2586
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/templates/alantur/css/jquery.fancybox-1.3.4.css HTTP/1.1" 200 2397
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/site/bootstrap3/css/bootstrap.min.css HTTP/1.1" 200 17561
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/site/bootstrap3/js/bootstrap.min.js HTTP/1.1" 200 7970
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/js/jquery.min.js HTTP/1.1" 200 33783
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/js/jquery.bxslider.min.js HTTP/1.1" 200 5480
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/js/jquery.placeholder.min.js HTTP/1.1" 200 1110
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/js/chosen.jquery.min.js HTTP/1.1" 200 6654
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/js/jquery.mousewheel.js HTTP/1.1" 200 2705
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/js/jquery-1.8.3.min.js HTTP/1.1" 200 33786
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/js/jquery.jcarousel.min.js HTTP/1.1" 200 4929
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/js/jquery.validate.min.js HTTP/1.1" 200 6877
127.0.0.1 - - [10/Apr/2015:18:38:49 +0300] "GET /assets/js/jquery.raty.min.js HTTP/1.1" 200 2952
